rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
Faber Bistro,109 Mount Faber Singapore 099203 Singapore ,099203,1.27109117295922,103.81976836625,"[('Mon', ['3:00 PM - 11:00 PM']), ('Tue', ['3:00 PM - 11:00 PM']), ('Wed', ['3:00 PM - 11:00 PM']), ('Thu', ['3:00 PM - 11:00 PM']), ('Fri', ['3:00 PM - 2:00 AM (Next day)']), ('Sat', ['11:00 AM - 2:00 AM (Next day)']), ('Sun', ['11:00 AM - 11:00 PM'])]",Bryn J.,ssv6Nv_MFTACqrtL3sLIWA,"Singapore, Singapore",4,2/16/2016,"Delicious food, a little pricey for what it is, but an amazing view and a good experience. I had the ""Nicks Meaty Flank"" and it was delicious but a little filling. The vanilla milkshake is more like a thick shake which was a great surprise and it was one of the best I've had in Singapore. Very cold and so nice to have on a warm day. The service could have been a little quicker, it was no where near complaint worthy.Great breeze up here which made it a lovely temperature for a late lunch.Definite recommend."
Faber Bistro,109 Mount Faber Singapore 099203 Singapore ,099203,1.27109117295922,103.81976836625,"[('Mon', ['3:00 PM - 11:00 PM']), ('Tue', ['3:00 PM - 11:00 PM']), ('Wed', ['3:00 PM - 11:00 PM']), ('Thu', ['3:00 PM - 11:00 PM']), ('Fri', ['3:00 PM - 2:00 AM (Next day)']), ('Sat', ['11:00 AM - 2:00 AM (Next day)']), ('Sun', ['11:00 AM - 11:00 PM'])]",Natalie H.,SBVNVima7JWeA-6TXVvJbw,"Singapore, Singapore",3,3/21/2015,"Great view, okay food, okay prices, make reservations in advance if you're coming on the weekend!I came here on a Sunday for lunch and had the bangers and mash, oh what a mistake it was, because my bangers were not nice. So sad, but what do you expect from a place who banks on its view for clients? Acceptable? I think so lah.Service here is a bit iffy, but they were kind enough to let me split my bill with my friend!P.S. They take AMEX!"
Faber Bistro,109 Mount Faber Singapore 099203 Singapore ,099203,1.27109117295922,103.81976836625,"[('Mon', ['3:00 PM - 11:00 PM']), ('Tue', ['3:00 PM - 11:00 PM']), ('Wed', ['3:00 PM - 11:00 PM']), ('Thu', ['3:00 PM - 11:00 PM']), ('Fri', ['3:00 PM - 2:00 AM (Next day)']), ('Sat', ['11:00 AM - 2:00 AM (Next day)']), ('Sun', ['11:00 AM - 11:00 PM'])]",Jeannie L.,SzJ3Fcmj_qFTI5_JrMhZEw,"Singapore, Singapore",4,7/28/2014,"Fantastic city view, outdoor seating and affordable drinks, what more can you wish for?This place is a short walk further along Mount Faber Road from the Jewel Box/Cable Car Station. It's a breezy relaxing place to enjoy a couple of drinks, snacks and the fantastic skyline view. The breeze can be felt more regularly at the end or beginning of the year, but a little less during the middle of the year most probably due to the change in monsoon seasons.Prices are reasonably affordable, unlike the dining establishments in the Jewel Box next to the cable car complex.Parking along Mount Faber Road may be a little limited if there's an event at the Jewel Box. Otherwise you can try the valet. Given limited public transport and parking options, taxi is recommended.Note: This place is not to be confused with ""Faber Hill Bistro"", a higher end restaurant that closed a few years ago."
Candlenut,Block 17A Dempsey Rd Singapore 249676 Singapore ,249676,1.30568746618258,103.810193496315,"[('Mon', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Tue', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Wed', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Thu', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Fri', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sun', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM'])]",Ben N.,yNraV5fC6-0m-kgF5P7hqA,"Singapore, Singapore",5,4/10/2022,Wow!! Michelin 1 star?? Should be at least 2!!!  We have been to many so call Baba eatery none interpreted the essence of Nonya cooking with a modern twist as much as here.  Top with with an unpretentious service to me this what a Michelin worthy restaurant should be.   Definitely will be back with a bigger bunch!!!
Candlenut,Block 17A Dempsey Rd Singapore 249676 Singapore ,249676,1.30568746618258,103.810193496315,"[('Mon', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Tue', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Wed', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Thu', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Fri', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sun', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM'])]",Adrianna U.,tO8HsRsH1HA6A4NYG8c5sQ,"Cleveland, OH",5,5/3/2019,"After visiting the Peranakan Museum in Singapore, my friend and I decided to give this place a try as our *fancier* michelin-starred meal of the trip. (Of course, it's so easy to find $2 michelin starred meals in Singapore.)First off, this place was beautiful. It was located in a complex of a few restaurants and bars in a very nice area.  The servers were super attentive and helpful in recommendations.We ended up ordering a few dishes. If I remember correctly:~Candlenut Buah Keluak Fried Rice- actually super spicy (for me lol) but was one of my favorite side dishes.~Wok fried Tiger Prawns- Prawns were made well and in a tasty curry sauce~Wagyu Beef Rendang- also one of my favorites of the night.. such tender beef!!~Satay- covered in a sweet savory sauce, also recommended!Also if you want an drink that makes you feel like a total child: Milo dinosaur. It's like an advanced version of chocolate milk drink with grass jelly... only for the adventurous."
Candlenut,Block 17A Dempsey Rd Singapore 249676 Singapore ,249676,1.30568746618258,103.810193496315,"[('Mon', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Tue', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Wed', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Thu', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Fri', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sun', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM'])]",Jinyoung P.,XsnL3gdNiPRnj9svFvz-EA,"Dallas, TX",2,12/3/2019,"I was quite excited about trying this place during my visit to Singapore, but it fell flat for me.I opted for the tasting menu, and some of the dishes were very good. I particularly enjoyed the appetizers and the wing bean salad, as well as the kueh salat. However, I was disappointed with all other main course dishes. The tiger prawns, which I had looked forward to, were depressingly overcooked. I know that shrimp can be challenging not to overcook, but I expect a Michelin star restaurant to have this technique down.I shared with two members of the waitstaff about the overcooked shrimp and nothing was done to make up for this basic technique messup. Nothing was sent from the kitchen and nothing was removed from the bill. I didn't want to make a scene so I just paid (and left a 16% tip on top of the 10% service fee thinking I wasn't being generous only to find out that I probably should not have left any additional tip), but I am still somewhat in awe that a restaurant of such high recognition failed to do some of the most basic service industry things. Maybe I am spoiled from my previous Michelin experiences, but it just simply did not measure up to other 1 star places I've dined at.One thing I do recommend is the tea that I ordered that was called the Candlenut on the menu. I kind of wish I had asked if I could purchase this tea to bring back with me.Overall disappointing, because I really want to see more Asian chefs receive recognition for providing great dining experiences around the world, but Candlenut does not receive a recommendation from me."
Candlenut,Block 17A Dempsey Rd Singapore 249676 Singapore ,249676,1.30568746618258,103.810193496315,"[('Mon', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Tue', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Wed', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Thu', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Fri', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sun', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM'])]",Victor D.,vcCDxkFQujyIXE4kJXEuMA,"Seattle, WA",3,2/23/2019,"This place specializes in Peranakan food (a blend of Chinese and Malay), and this was my first Peranakan experience. We ordered the tasting menu and you can see a lot of effort is put in the presentation and I enjoyed the food. Maybe it's something I have to get used to, but what this was IMO was very traditional dishes that you usually think of as homey and comfortable, and they just swapped the ingredients to premium quality. There's just some mental block of homey comfort food should be cheap, simple, and delicious and in this case the comfort food was expensive, simple, and delicious. Sure it tasted better, but I'm not sure if it was worth the extra price tag. If price is no concern, this is a very enjoyable place. If it is, I'm not sold that it's entirely worth it.Some of my favorite items from the tasting menu were the lamb neck satay, deep fried octopus, blue swimmer crab curry (their speciality), baby squid in tamarind sauce.The lamb was really soft and felt fatty, but I don't think it was. The deep fried octopus had a bunch of seasoning with it and was just a really unique dish. The crab curry was kind of exactly how you would imagine it. Curry and crab (the crab was of such high quality though and it really stood out). The baby squid was masked with this really interesting sauce. It was spicy, very acidic, and sweet.All in all, it ended up being S$210"
Candlenut,Block 17A Dempsey Rd Singapore 249676 Singapore ,249676,1.30568746618258,103.810193496315,"[('Mon', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Tue', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Wed', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Thu', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Fri', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sun', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM'])]",Lily Z.,7BiWqhSJ-h0drMp7xCZC8w,"Chicago, IL",3,1/11/2020,"This is more of a 3.5!I came here with the boy towards the end of our time in Singapore. We had been in Southeast Asia for the past 2 weeks of our 7 week trip, specifically in Indonesia. One of my friends highly recommended it so I made reservations a month beforehand. Don't get me wrong, the place is nice. I didn't realize it would share a space with another restaurant (like there isn't a separating wall). But as I said earlier, we had spent the past couple of weeks in Asia (and this wasn't our first time in Singapore) so we were a little disappointed just because it didn't taste ""new"" to us. We had been to other places that had better rendang or curry. If we had come here at the beginning of our trip, we probably would have been impressed. We liked the start of the meal with the soup and appetizers but the family style mains were a meh. I wish we had more time to explore the area and nearby restaurants since it seemed to be a pretty classy place."
Candlenut,Block 17A Dempsey Rd Singapore 249676 Singapore ,249676,1.30568746618258,103.810193496315,"[('Mon', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Tue', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Wed', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Thu', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Fri', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sun', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM'])]",Vincent Q.,i-PdP5aXeLGG-Bmg1Wd0KQ,"San Francisco, CA",5,10/2/2018,"This is the first time that I have had Perankan food and I really enjoyed my meal at Candlenut. The food is really delicious and the flavors were complex and unique. I enjoyed all the dishes that I ordered. My rating is based on the following:Food: 5 starsEnvironment: 4 starsService: 4.5 starsRecommendations: Wagyu beef rendangThe portion size is on the small side. I knew this before hand after reading some of the reviews and ordered two mains.  I came in hungry and easily finished a bowl of rice, the king tiger prawns, the beef rendang, and the buah keluak ice cream. 1 The wagyu beef rendang - This is the best beef rendang I have ever had. The meat was cut with a fork tender and was bursting with flavor. I highly recommend. 2King tiger prawns - The coconut sauce the prawns were served with was delicious. The prawns were cooked nicely and the shell was partially removed making it easy to eat. This dish only comes with two prawns though and feels more like a small plate than a main.  3 Buah keluak ice cream - The dish looks simple in appearance but there is a lot going in here. You have a mix of temperatures (warm chocolate vs ice cream), textures (cake crumbs vs ice cream and melted chocolate) , and tastes (sweet and spice).  I would like to come back again and try the tasting menu. I didn't get to try any of small plates, soups or roasted dishes.  You should definitely check this place out. It's not cheap but it's worth it."
Candlenut,Block 17A Dempsey Rd Singapore 249676 Singapore ,249676,1.30568746618258,103.810193496315,"[('Mon', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Tue', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Wed', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Thu', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM']), ('Fri', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 2:30 PM', '6:00 PM - 10:30 PM']), ('Sun', ['12:00 PM - 2:30 PM', '6:00 PM - 9:30 PM'])]",Gökberk K.,lv26SBka7Ypi3dvXhE-B0A,"Irvine, CA",5,1/20/2020,"Candlenut is about 15 minutes by taxi coming from the Bay area. I wanted to try this place as I never had Peranakan cuisine before and this place had good reviews and a micheline star. We went for the tasting menu aka. ahmakase menu (Candlenut's version of omakase). The restaurant is not located in a mall which is good as it offers something different then the mall based scenery of Orchard Street. Though it is in a restaurant complex with a few other restaurants around, that does not affect the overall experience. I had read some comments  about the seating being too stuffy but that was not my experience.The food was very good. I do not remember all the names of the foods we've tried but none of them disappointed. With each meal our hostess explained what we were eating. The desserts were amazing, service was great and all in all this was a really good dining experience. The service time is 2 hours but we went there at the last service so that wasn't an issue for us. I would recommend trying!"
