rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
Plain Jane,211 Serangoon Ave 4 #01-10 Singapore 550211 Singapore ,550211,1.35631688829829,103.873175455861,"[('Mon', ['12:00 PM - 8:00 PM']), ('Tue', ['12:00 PM - 8:00 PM']), ('Wed', ['Closed']), ('Thu', ['12:00 PM - 8:00 PM']), ('Fri', ['12:00 PM - 10:00 PM']), ('Sat', ['12:00 PM - 10:00 PM']), ('Sun', ['12:00 PM - 8:00 PM'])]",Jay L.,eh85SE6m21NxoTtNonO6Xw,"South Pasadena, CA",5,8/14/2016,"Great little cafe to get some coffee and do some reading or work. Wifi is great and outlets are also available, though limited to certain spots. The shop has that Pinterest/hipster/cute aesthetic to it. The staff is also very nice and responsive. A breath of fresh air from The Daily Press, a nearby cafe we went to where they didn't even acknowledge our existence."
Plain Jane,211 Serangoon Ave 4 #01-10 Singapore 550211 Singapore ,550211,1.35631688829829,103.873175455861,"[('Mon', ['12:00 PM - 8:00 PM']), ('Tue', ['12:00 PM - 8:00 PM']), ('Wed', ['Closed']), ('Thu', ['12:00 PM - 8:00 PM']), ('Fri', ['12:00 PM - 10:00 PM']), ('Sat', ['12:00 PM - 10:00 PM']), ('Sun', ['12:00 PM - 8:00 PM'])]",Amanda C.,11R2R4nyRpF6nqlXH-JeGQ,"San Francisco, CA",4,9/12/2016,"Atmosphere: cute, hipster-ish, bright lighting Service: decent but took awhile to receive my order. But they were nice and said goodbye when we left. Pastries: almond croissant was over-baked making it a little dry. But I appreciated that it wasn't ridiculously sweet like many cafes do now and the amount of almonds too! So that's a plus. Seating can be limited friends that people take a table for studying, laptops, etc. But there's an okay amount of seating. Selection of pastries, pretty good. Everything is supposed to be housemade which is nice as well. People seemed to be ordering the Swiss rolls of different flavors. Earl grey was out but matcha looked yummy. I did not order it but maybe another time if I come check it out. Tip: there's wifi! Tip2: you can order swissrolls in advance for pick up :)"
Rong Cheng Bak Kut Teh,"Blk 26, Sin Ming Lane #01-114 Midview City Singapore 573971 Singapore ",573971,1.35948337264387,103.833963930413,"[('Mon', ['9:00 AM - 9:00 PM']), ('Tue', ['9:00 AM - 9:00 PM']), ('Wed', ['9:00 AM - 9:00 PM']), ('Thu', ['9:00 AM - 9:00 PM']), ('Fri', ['9:00 AM - 9:00 PM']), ('Sat', ['9:00 AM - 9:00 PM']), ('Sun', ['9:00 AM - 9:00 PM'])]",Gabriel C.,VbwtabHH47kmn79f-H_KvA,"Seattle, WA",5,11/29/2016,"Surprised to see all the negative reviews, I definitely enjoyed my bak kut teh and would come again!Peppery clear broth. Pork rib juicy and slight salted,  but mostly peppery and a hint of some kind of other spices. The liver and kidney cooked well!Pork intestine slightly chewy and sweet with a hint of savory to finish."
Rong Cheng Bak Kut Teh,"Blk 26, Sin Ming Lane #01-114 Midview City Singapore 573971 Singapore ",573971,1.35948337264387,103.833963930413,"[('Mon', ['9:00 AM - 9:00 PM']), ('Tue', ['9:00 AM - 9:00 PM']), ('Wed', ['9:00 AM - 9:00 PM']), ('Thu', ['9:00 AM - 9:00 PM']), ('Fri', ['9:00 AM - 9:00 PM']), ('Sat', ['9:00 AM - 9:00 PM']), ('Sun', ['9:00 AM - 9:00 PM'])]",Li T.,dJzKwp5k65MK3R_qn4Xpow,"Singapore, Singapore",1,9/30/2014,"Standards have dropped tremendously. The lukewarm bak kut soup ($7/pax) was the ominous sign of a meal that eventually went downhill. The pork ribs, regardless of which country it came from, was not consistently cooked. It was the first time I encountered so much difficulties tearing off the meat from the bones. When cold lettuces and cold pig liver/kidney slices are thrown into a broth that is not hot enough, the final outcome of the Pig Liver & Kidney Soup ($5) was a mishap that stink of blood. Besides Bak Kut Teh, this place also sells some zi char dishes like the miserable plate of Sambal Potato Leaves ($7) full of withered greens. Other side dishes include braised beancurd skin ($3), braised peanuts ($2) and braised pig skin ($2) but none raised above the bar. Perhaps the Mee Sua Soup ($2) and the Fried Prawn Roll ($10) were the only pillars we could lean on. Ironically, isn't this place known for its Bak Kut Teh in the first place?"
Rong Cheng Bak Kut Teh,"Blk 26, Sin Ming Lane #01-114 Midview City Singapore 573971 Singapore ",573971,1.35948337264387,103.833963930413,"[('Mon', ['9:00 AM - 9:00 PM']), ('Tue', ['9:00 AM - 9:00 PM']), ('Wed', ['9:00 AM - 9:00 PM']), ('Thu', ['9:00 AM - 9:00 PM']), ('Fri', ['9:00 AM - 9:00 PM']), ('Sat', ['9:00 AM - 9:00 PM']), ('Sun', ['9:00 AM - 9:00 PM'])]",Christina N.,bqJNDwrpF-vULjAVAh_LyQ,"Redwood City, CA",1,12/21/2013,"Heard good things about this bak kut teh but I was throughly disappointed.They claim to serve natural pork, but I found the pork bland and tough. The soup was heavily diluted and tasted like pepper water. The mee sua had too little kidney/ liver and the soup was too reddish due to the blood :( They serve some ""zi char"" food here. The sambal kang kong needed more flavor. The best dish was probably the dessert, the soybean curd which reminds me a lot of Lao Ban.Overall disappointment :("
Rong Cheng Bak Kut Teh,"Blk 26, Sin Ming Lane #01-114 Midview City Singapore 573971 Singapore ",573971,1.35948337264387,103.833963930413,"[('Mon', ['9:00 AM - 9:00 PM']), ('Tue', ['9:00 AM - 9:00 PM']), ('Wed', ['9:00 AM - 9:00 PM']), ('Thu', ['9:00 AM - 9:00 PM']), ('Fri', ['9:00 AM - 9:00 PM']), ('Sat', ['9:00 AM - 9:00 PM']), ('Sun', ['9:00 AM - 9:00 PM'])]",Ancy N.,4y4obgWxi_CL25nRHrhuEA,"Singapore, Singapore",3,9/30/2012,"The soup here is very clear and not too pepperish. The garlic taste is also not over-powering. So if you like your bkt well-balanced, you will like this one.The pork ribs were too dry and tough when we had them, even the ""leng-gu"". Also didn't quite like the kidney/liver bowl where the soup turned all dark and bloody, and to me undrinkable.The braised pork trotters are good though, tender and succulent. And the braised peanuts flavorful.There was a constant stream of customers on the weekend. the crowd will probably be worse on weekdays when the lunch crowd from the surrounding offices pour in.It's decent and A-OK, so 3-star exactly."
Rong Cheng Bak Kut Teh,"Blk 26, Sin Ming Lane #01-114 Midview City Singapore 573971 Singapore ",573971,1.35948337264387,103.833963930413,"[('Mon', ['9:00 AM - 9:00 PM']), ('Tue', ['9:00 AM - 9:00 PM']), ('Wed', ['9:00 AM - 9:00 PM']), ('Thu', ['9:00 AM - 9:00 PM']), ('Fri', ['9:00 AM - 9:00 PM']), ('Sat', ['9:00 AM - 9:00 PM']), ('Sun', ['9:00 AM - 9:00 PM'])]",Jessica G.,t5XN2Lmv_VeXRSw9YdGf_w,"Singapore, Singapore",2,1/23/2015,"Quite disappointed to try the food after reading so much good reviews!We ordered their sliced pork bowl and 1 bowl of their big intestines. Together with the sides dishes - braided peanuts, Mui chai and fried youtiao. Their peppery soup was rather tasteless and tho you can taste the pepper, that's pretty much about it. The sliced pork was a little too fatty for my liking as half the slice will be the fats! The intestines was a little porky in the taste but I guess some folks like that. The side dishes were the decent ones that I have no complains about. All the above with 2 bowls of rice came up to $20 which I thought was a tad expensive as the slices of pork in the bowl was quite little. Safe to say I'm not coming back."
Rong Cheng Bak Kut Teh,"Blk 26, Sin Ming Lane #01-114 Midview City Singapore 573971 Singapore ",573971,1.35948337264387,103.833963930413,"[('Mon', ['9:00 AM - 9:00 PM']), ('Tue', ['9:00 AM - 9:00 PM']), ('Wed', ['9:00 AM - 9:00 PM']), ('Thu', ['9:00 AM - 9:00 PM']), ('Fri', ['9:00 AM - 9:00 PM']), ('Sat', ['9:00 AM - 9:00 PM']), ('Sun', ['9:00 AM - 9:00 PM'])]",Amanda L.,mLNFKajc56CqeZA6WkgREQ,"Sunnyvale, CA",3,10/21/2012,"An unexpected find! Meant to go shopping at a private sale event but the queue to enter was so long we decided to bail. On the way down we noticed a Baku teh shop (pork ribs in soup) and decided to try it. Later a friend told us it was supposedly a ""famous"" shop. That would explain the crowd there too. 1. Baku teh - I am biased cos I love this! the soup is soooo good! the sweet black sauce in chili slices (you can mix this yourself) rocks! such a good combination with the pork ribs. 2. Black sauce pork trotter - it was ok but way too much fat! the whole dish was just pork fat (enough to give you a heart attack)! so little meat. not sure if it was meant to be like that but definitely not my taste. 3. Youtiao (fried dough) & steam peanuts - these were served at the beginning of the meal (sorta like mandatory appetizers, you have to pay for these). It was good although the Youtiao was a bit soft & cold."
Rong Cheng Bak Kut Teh,"Blk 26, Sin Ming Lane #01-114 Midview City Singapore 573971 Singapore ",573971,1.35948337264387,103.833963930413,"[('Mon', ['9:00 AM - 9:00 PM']), ('Tue', ['9:00 AM - 9:00 PM']), ('Wed', ['9:00 AM - 9:00 PM']), ('Thu', ['9:00 AM - 9:00 PM']), ('Fri', ['9:00 AM - 9:00 PM']), ('Sat', ['9:00 AM - 9:00 PM']), ('Sun', ['9:00 AM - 9:00 PM'])]",Eric C.,Wnjh_5SaxBDNZ0YUux8m1w,"Singapore, Singapore",4,8/26/2012,"We came here on a rainy day and decided to order the Bak Kut Teh here.  The Bak Kut Teh soup here is just nice; it is not too peppery and had just the right amount of kick to make you want to drink up everything. The amount of saltiness is just nice and all in all, I personally believe that it is no exaggeration that this is one of the tastiest bak kut teh soup that I have ever drunk. However, I feel that the meat here is not really up to standard; they were a little tougher compared to the best bak kut teh stalls that I have eaten at, and I believe this diminishes the meal somewhat. I always like my meat to be tender and to have the right amount of bite, but the meat here probably doesn't cut it. Still, the whole thing is nice.I also had the pig trotters and the intestines, which were nice but not too fantastic. But overall, if you really want to drink good bak kut teh soup, make this your first stop."
Lee Fun Nam Kee Chicken Rice & Restaurant,94 Toa Payoh Lorong 4 #01-04 Singapore 310094 Singapore ,310094,1.33889442783825,103.849538318068,"[('Mon', ['11:00 AM - 3:00 PM', '5:00 PM - 9:00 PM']), ('Tue', ['11:00 AM - 3:00 PM', '5:00 PM - 9:00 PM']), ('Wed', ['11:00 AM - 3:00 PM', '5:00 PM - 9:00 PM']), ('Thu', ['11:00 AM - 3:00 PM', '5:00 PM - 9:00 PM']), ('Fri', ['11:00 AM - 3:00 PM', '5:00 PM - 9:00 PM']), ('Sat', ['11:00 AM - 3:00 PM', '5:00 PM - 9:00 PM']), ('Sun', ['11:00 AM - 3:00 PM', '5:00 PM - 9:00 PM'])]",Leo S.,Hkm4-FyFGI2kX8faSxLsKA,"Pomona, CA",5,2/21/2019,"The best chicken rice, char siew (BBQ pork), crispy roast pork I've ever had in my life. The souly sauce chicken was smooth and seasoned perfectly - not too salty. BBQ pork and crispy pork are also perfectly done. Definitely a must have next time you're in Singapore.By the way, this place is better than the other restaurant that won the Michelin star -- you know which one I'm talking about."
