rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
Chops Grill and Sides,"727 Ang Mo Kio Ave 6 #01-4236, Broadway Coffee Shop Singapore 560727 Singapore ",560727,1.37265516270327,103.846063281992,"[('Mon', ['11:00 AM - 10:00 PM']), ('Tue', ['11:00 AM - 10:00 PM']), ('Wed', ['11:00 AM - 10:00 PM']), ('Thu', ['11:00 AM - 10:00 PM']), ('Fri', ['11:00 AM - 10:00 PM']), ('Sat', ['11:00 AM - 10:00 PM']), ('Sun', ['11:00 AM - 10:00 PM'])]",Melissa Y.,H8mXfh5XgGCqmMLwVH7k5A,"Singapore, Singapore",4,11/16/2016,"Located in Ang Mo Kio, right next to Courts, near the Public Library is Chops Grill and Sides. Recently moved from Yishun, the young owners are really energetic in serving quality food in huge portions, to fill up some healthy protein calories!One glance at the menu and you can see that the prices are reasonable with a wide variety of food options.Mains like    Grilled Cajun Chicken    Chicken Breast Schnitzel    Fried Breaded Fish    Grilled Miso Pork LoinJust to name a few are $7.90 and comes with 2  hot sides / cold salads.There's also 7 types of pasta such as    Carbonara with Poached Egg $6.90    Seafood Cream Pasta $6.90    Chicken & Bacon Marinara $6.90    Seafood Marinara $6.90The food spread here is simply scrumptious and any meat lover however broke you are, would definitely still able to dine here!First up! The Chops! XXL Platter (Feed 6-8pax) $59.90 Served with the following :- Grilled Cajun Chicken- Fried Breaded Fish- Grilled Garlic Pork Collar- Panfry Norwegian Salmon *My Favourite*- Australian Grain Fed Ribeye Steak- Spice BBQ Babyback Ribs (half rack)  *My Favourite*Look at that variation of browness of the skin! I knew at first sight, it was love and also a very crispy salmon skin! The salmon meat itself tasted fresh and pretty much melted in my mouth.Next up, the highlight was the ribs. I was just at Morganfield's the day before and oh boy! These are the next best thing and not to mention, it's in my hood. Definitely coming back for more. Why? Because it was tender, who needs a knife actually? A fork is more than sufficient to gently rub the tender meat off the bones. It left a lingering sweetness, very characteristic of the BBQ sauce.All the other meats tasted good. No complaints whatsoever, other than having to get the steak put back on the grill for a bit. But check out the serving portions in relation to a hand. Yes I know from this angle, anyone would suffer from parallax error but still. Chops definitely serves the hungry with a passion!Served with 10 hot sides / cold salads, consisting of - Cherry Tomatoes- Potato and Egg Salad- Tuna Salad- Romaine Lettuce- Coleslaw- Garlic Fried Rice- Mash Potato- Shoestring Fries- Aglio Olio- Mac & Cheese *My Favourite*So much sides! 6 different carbs to choose from and 4 veggies. This is a food pyramid that HPB wouldn't smile about, but hey! It's an inverted food pyramid!I was really in love with the Mac & Cheese, they use nacho cheese in the sauce to give it an distinct sweetness with every macaroni. The garlic fried rice was very fragrant and flavourful despite it's simple appearance.Overall : For $59.90, and with 20-30 minutes time of waiting, DEFINITELY worth waiting, and it's in Ang Mo Kio, so North folks REJOICE! Other this is only 10 minutes walk from AMK MRT and still decent quality meats and sides for everyone!My verdict :  AWESOME food and CHEAP prices with a couple of young good-looking owners who are really into serving great food!"
Chops Grill and Sides,"727 Ang Mo Kio Ave 6 #01-4236, Broadway Coffee Shop Singapore 560727 Singapore ",560727,1.37265516270327,103.846063281992,"[('Mon', ['11:00 AM - 10:00 PM']), ('Tue', ['11:00 AM - 10:00 PM']), ('Wed', ['11:00 AM - 10:00 PM']), ('Thu', ['11:00 AM - 10:00 PM']), ('Fri', ['11:00 AM - 10:00 PM']), ('Sat', ['11:00 AM - 10:00 PM']), ('Sun', ['11:00 AM - 10:00 PM'])]",Doreen T.,2F38Uc4UNNbFVdyUUnBjOA,"Singapore, Singapore",3,10/10/2016,"The stall took over the space formerly occupied by Ministry Of Ribs in the coffee shop. Similar to the previous, it sold a range of western food, plus a range of all day breakfast dishes. The stall was self service style. After paying for order, one would be given a pagar which would light up when order is ready for collection.Grilled Garlic Pork Collar ($7.90)Served with 2 sides of choiceAt first wanted to order Grilled Miso Pork Loin but not available. The staff recommended me this dish which was most similar to the dish I wanted. Based the display of side dishes, I decided on Cauliflower Cream Cheese and Tuna Salad for my sides. The tuna salad was mixed with juliennes of red pepper and raw onions, which tasted refreshing and crisp. The cauliflower was soft and moist, crusted with a layer of melted cheese. The pork was tender and cut through easily, served with a side of black pepper sauce."
Chops Grill and Sides,"727 Ang Mo Kio Ave 6 #01-4236, Broadway Coffee Shop Singapore 560727 Singapore ",560727,1.37265516270327,103.846063281992,"[('Mon', ['11:00 AM - 10:00 PM']), ('Tue', ['11:00 AM - 10:00 PM']), ('Wed', ['11:00 AM - 10:00 PM']), ('Thu', ['11:00 AM - 10:00 PM']), ('Fri', ['11:00 AM - 10:00 PM']), ('Sat', ['11:00 AM - 10:00 PM']), ('Sun', ['11:00 AM - 10:00 PM'])]",Hann Lin T.,TJSww0mW2J7zxVfyD2h1og,"Saint Clair Shores, MI",3,3/4/2017,"Saw the recommendation frm online platform and decided to give it earlier this evening. Overall experience was fine.  Price is very reasonable. Portions was ok ( we have 5 adults, 5kids) and we added on with some other food frm other stalls. Nothing to shout about on the food quality. Pretty average or even slightly below."
Crystal Jade Steamboat,"Zhong Shan Mall 20, Ah Hood Road, #01-18 Singapore 329984 Singapore ",329984,1.32702991607724,103.846490871841,[],Bremen S.,BLe54kYuzmCC6V78JOl6Og,"Los Angeles, CA",3,10/22/2016,Average food and average service. decent portions. asked for dry noodles/beef brisket.. still came with a cupful of broth. got charged for oiled beans even though we didn't order that and looked like a complimentary starter. the condiment/fixings station was nice and the only reason for this being a 3* review and not lower!
Crystal Jade Steamboat,"Zhong Shan Mall 20, Ah Hood Road, #01-18 Singapore 329984 Singapore ",329984,1.32702991607724,103.846490871841,[],Christina N.,bqJNDwrpF-vULjAVAh_LyQ,"Redwood City, CA",4,2/6/2014,"Came here for dinner with the parents on a Thur night at pretty late (9pm). This is my first time at Zhong Shan Mall and was pleasantly surprised to find it quite populated.We had the lou hei which was hand cut (except the carrots). It was average. I also ordered the marinated pig intestines as a side. It was pretty yummy, although it had a slightly stronger taste. If you're not a fan of innards, you may not like the taste!We had the superior broth, and it was pretty good. Meat/seafood were $8.90 per plate. The selection of vegetables were quite limited, only cabbage and spinach. I wish there was a larger selection :(Sauce/ condiments is free flow DIY style. I love the sambal chilli (super spicy!) and the home made sweet and sour chili sauce.They also have dim sum available! Will be back :)"
Himalaya Kitchen,518 Macpherson Road Singapore 368212 Singapore ,368212,1.33226926411938,103.884103127516,"[('Mon', ['11:00 AM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Tue', ['11:00 AM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Wed', ['11:00 AM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Thu', ['11:00 AM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Fri', ['11:00 AM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['6:00 PM - 10:30 PM']), ('Sun', ['6:00 PM - 10:30 PM'])]",B D.,icB4OmawMreXJVaegqJPhw,"Biloxi, MS",5,12/13/2018,"the tandoori chicken was really flavorful and the daal makhani was so good i ordered another one for takeaway. i also got the sweet lassi which has just the right amount of sweetness for me.  my colleague who had been to Nepal before let me try the chicken momo which was amazing with the chutney dipping sauce. he also got garlic naan, jeera rice, yellow daal tadka and we were both very satisfied and definitely would recommend this place"
Penang Seafood Restaurant,76 Geylang Lorong 25A Singapore 388258 Singapore ,388258,1.31585927265741,103.88332608866,"[('Mon', ['11:00 AM - 12:00 AM (Next day)']), ('Tue', ['11:00 AM - 12:00 AM (Next day)']), ('Wed', ['11:00 AM - 12:00 AM (Next day)']), ('Thu', ['11:00 AM - 12:00 AM (Next day)']), ('Fri', ['11:00 AM - 12:00 AM (Next day)']), ('Sat', ['11:00 AM - 12:00 AM (Next day)']), ('Sun', ['11:00 AM - 12:00 AM (Next day)'])]",Miguel M.,anrZv1OM1a2sC_EfZ8mt-Q,Hong Kong,4,2/10/2016,"When its the Lunar New Year and literally every single Chinese Restaurant is closed, there is a lot of pressure to give my tourist friends the opportunity to try Singapore's famous Chilli Crab and Pepper Crab.  Penang Seafood Restaurant to the rescue!Forget Jumbo, Long Beach, No SignBoard Seafood (not the one in Geylang), Penang Seafood Restaurant offers a true local experience. The food is fantastic, service is ehh (our waiter constantly struggled to finish his train of thought when trying to explain something or answering one of our my queries), ambience, well, it's a little run-down (its Geylang after all).In terms of the stars of the show, the Chilli Crab and Pepper Crab respectively, they were solid and every bit satisfying. The sauce of the Chilli Crab was definitely on the spicy side, but not unbearable. I still prefer the thick, sweet, slightly spicy sauce of the Jumbo Seafood Chilli crab, but nonetheless the Chilli crab at Penang Seafood restaurant was a good alternative. The Pepper Crab was unique. It was the first time I tried a saucy Black Pepper Crab. The ones I'm used to are definitely not drenched with all that pepper, but smatterings of pepper here and there. Surprisingly, it wasn't as spicy as I thought it would be. Overall, a great location to grab Malaysian/Singapore seafood favorites. I still prefer Jumbo's Chilli crab or Long Beach's Black Pepper Crab outright. However, if you factor the roughly 20-30% discount offered at Penang Seafood for the very same dishes vs. those offered at SG's famous seafood chains, then the comparison is just about even. :D"
Penang Seafood Restaurant,76 Geylang Lorong 25A Singapore 388258 Singapore ,388258,1.31585927265741,103.88332608866,"[('Mon', ['11:00 AM - 12:00 AM (Next day)']), ('Tue', ['11:00 AM - 12:00 AM (Next day)']), ('Wed', ['11:00 AM - 12:00 AM (Next day)']), ('Thu', ['11:00 AM - 12:00 AM (Next day)']), ('Fri', ['11:00 AM - 12:00 AM (Next day)']), ('Sat', ['11:00 AM - 12:00 AM (Next day)']), ('Sun', ['11:00 AM - 12:00 AM (Next day)'])]",Wenxi C.,w91OgyE6GjOuZ_MtBk21uw,"Singapore, Singapore",3,8/15/2016,"Did a last minute check with the buddy who stays in the area as our ""dictionary"" for food is running out of ideas as we were quite limited to the usual Beef Kway Teow and Frog Porridge in Geylang for dinner. She recommended Penang Seafood Restaurant which is just a stone throw away from Ajunied Station.The Penang Restaurant which is also serving Cze Char is bustling with people. Not to worry about the seats as the turn over rate there is rather high. Servers are rather polite and quick to attend to our orders.The environment gave a feel that we are in Malaysia and even the variety of drinks they served is so closed to what the usual coffeeshops in Malaysia offers, Ice Jelly, Herbal Tea and even Lime juice with sour plum.Lime Juice - $2 EachThe safest choice to order if you are lost among the dishes in the extensive menu. If you have heard of Penang Cuisine, Assam Laksa is one of their staple dishes. This signature dish of theirs is sour by default with Tamarind (Asam). Look around the tables, I bet you will see majority ordering this. And if you like sour and sweet food, this is a perfect choice as the bowl is filled with ingredients like shredded cucumbers, onions, chillis, pineapple, lettuce and mackerel fish. The level of sourness is very well executed and appetizing. Better than average and its addictive.Penang Assam Laksa - $4.80 (Small)Penang style of Char Kway Teow is usually not of my preference as I prefer the Singaporean style that is usually coated with the sweet black sauce. Surprisingly, these plate of flat rice noodles was remarkable with its ""Wok Hei"" taste coupled with ingredients like bean sprouts, cockles, chinese sausage, prawn, guchai and egg. Its aromatic but just too bad, the man insisted that he prefers our local style.Penang Char Kway Teow - $5 (Small)With Salted Egg Yolk trend still in the hype, they have kept their food menu up to date! With this being the chef recommended dish, I had expected more with something outstanding. No doubt the sauce is creamy and yummy, the dish still lacked the fragrant as well as the Wow factor.Fried Sotong with Salted Egg - $13 (Small)Beware of the steaming hot plate below the bloated aluminum pack. Loving the way how this dish is prepared in the aluminum pack and slit open in front of us when being served on our table. Herbal taste is evidently packed with an alcohol infused whiff from the Chinese wine. Steamy herbal soup is sweetened with the use of sweet dates and wolf berries. Beside that, ginger strips and mushrooms were also part of their ingredient. All was good except that I'm not too keen with chicken with bones bits in it.Hot Plate Wine Chicken - $16 (Small)Penang Seafood Restaurant offers a decent fare of Cze Char dishes and since there are many other signature dishes like LaLa and Hokkien Mee that we have yet to try out. I don't mind coming back again."
Penang Seafood Restaurant,76 Geylang Lorong 25A Singapore 388258 Singapore ,388258,1.31585927265741,103.88332608866,"[('Mon', ['11:00 AM - 12:00 AM (Next day)']), ('Tue', ['11:00 AM - 12:00 AM (Next day)']), ('Wed', ['11:00 AM - 12:00 AM (Next day)']), ('Thu', ['11:00 AM - 12:00 AM (Next day)']), ('Fri', ['11:00 AM - 12:00 AM (Next day)']), ('Sat', ['11:00 AM - 12:00 AM (Next day)']), ('Sun', ['11:00 AM - 12:00 AM (Next day)'])]",San-Ju T.,ij3UcrQUXl7YBoBTcH89rQ,"Singapore, Singapore",4,12/7/2015,"Char kway Teow (black, not the white one) thin noodles, some shrimps and the other ingredients (including cockles) were just so tiny. Overall good taste. Good but not great.Penang laksa - very nice but the soup would be better if thicker."
Penang Seafood Restaurant,76 Geylang Lorong 25A Singapore 388258 Singapore ,388258,1.31585927265741,103.88332608866,"[('Mon', ['11:00 AM - 12:00 AM (Next day)']), ('Tue', ['11:00 AM - 12:00 AM (Next day)']), ('Wed', ['11:00 AM - 12:00 AM (Next day)']), ('Thu', ['11:00 AM - 12:00 AM (Next day)']), ('Fri', ['11:00 AM - 12:00 AM (Next day)']), ('Sat', ['11:00 AM - 12:00 AM (Next day)']), ('Sun', ['11:00 AM - 12:00 AM (Next day)'])]",Carolyn L.,Q1oMmm7tKPOzA7_gqcV4zg,"Vancouver, Canada",3,9/24/2013,"We went there for 3 Penang dishes - char kway teow, Penang Hokkien mee (prawn noodles) and Assam Laksa. The queue was long on a Saturday night, at around 830pm. The guy managing the line and order taking was very efficient. He remembered where people were seated and what they ordered. What took us by surprise was that if you only have 2-5 in your group, you could be sharing a big round table with other parties of 2-5 too. The good thing, your wait could be halved. The bad thing, it was hard to have a proper conversation with everyone seated along the curve of the table. Our table had 3 other groups of diners. It was a bit disconcerting to say the least. There are a few numbers on the big table to indicate the various parties. We did not try the zi char dishes though the fish curry which seemed to be a favorite of many tables looked delicious. The Penang dishes we had, while good, were a bit underwhelming. Maybe our expectations were high after reading the good reviews on Yelp and other personal blogs. Char Kway Teow - the spiciest of the 3 noodles dishes. The squeeze of lime cut the grease a little and added a zesty refreshing taste to the otherwise lard laden rich dish. There were tiny cockles (quite yum), sliced lap cheong (chinese sausage), sliced fishcake, prawns and beansprouts. Best to share as it can get a bit too much after a while. I did not detect much of a char (wok hei) taste to it. Assam Laksa - very good assam gravy which was very thick and full of flavor. The fish did not disintegrate into tiny bits like in most places, but you could find a few full pieces of fish. A generous lashing of hae kor (prawn paste sauce) was added to the dish when served. Penang Hokkien Mee - this was what we called prawn noodle soup. I liked this even though the soup was not one of the best. It was good enough with an acceptable prawn taste to the soup. We ordered the small prawns and they were really small, almost like the dried shrimp if they shrink any further. The soup was a bit spicy but the noodle itself was fine."
