rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
Makko Teck Neo,35 Telok Blangah Rise #01-303 Singapore 090035 Singapore ,090035,1.27302201949382,103.82212324602,[],Jason L.,oGtf2Wbi2Wq6TTJecDZFMQ,"Singapore, Singapore",5,5/16/2017,"The Little Corner With Explosive Food The only reason why we heard of this place was because we heard it replaced Peramakan at TANGS Marketplace. After getting a taste of how good they were (and seeing how people constantly came by to buy their kuehs and nonya rice dumplings), we knew we had to try the food from their main restaurant at Telok Blangah. Firstly, I'd like to apologize for the lack of photos, especially of the food. We decided at the spur of the moment to rush down and take away a few dishes for a family lunch. Because of our hunger and over enthusiasm to try the food, we completely forgot about photos. Promise to upload a few the next time I'm there. Now.... back to food. I've noticed that there's been a lot of disagreements and ""arguments"" online lately about how ""authentic"" a Peranakan Restaurant is. Because of the many influences and different background of each family, and lack of belief in writing down recipes, there isn't really a genuine, authentic recipe for Nonya food. Sure, the basic ingredients are the same, but the way it's cooked varies from family to family. To me, good Nonya food needs to be the following: 1. it has to be fragrant. A lot of Peranakan dishes depend on a solid rempah (spice blend / paste) and this should stand out in all dishes2. It has to be delicious 3. It has to feel like it's prepare with love 4. It has to warm the soul Nonya Chap Chye ($14.90)After the trying so many variations of Chao Chye, from Singapore to Malacca, from home cooked to higher end restaurants, I can proudly say that this Chap Chye is up there with the best. The bean curd skin taste is not overpowering and compliments the natural sweetness of the cabbage very well and the vegetables are soft yet not overcooked to mush. Really delicious. Assam Fish Curry ($11.90)Wow..... just wow! What's great about this Assam is that it's not overly spicy but it packs a punch. Be warned, the first bite might feel a bit overpowering, with an explosion of sourness, tanginess and slight sweetness, with each bite feeling like mini fireworks going off in the mouth but as you keep eating, the flavours mellow down, leaving a nice, almost soothing after taste in the mouth. Beef Rendang ($14.90)Another dish cooked with a lot of care and love. The sauce was slightly on the spicy side (very spicy to the wife who's a non-chilli eater) but it certainly packed a punch. The sauce was fragrant and rich without being overpowering. Once the initial spiciness cleared, the rempah came through, showcasing the fragrant spices used, mixed in with the beefiness from stewing the Rendang. Most importantly was the beef. It was cooked to perfection. Wonderfully tender, the meat fell off the fork while we were trying to pick it up. Another very well executed dish. Ayam Buah Keluak ($16.90 + $5.00 for 2 seeds of Buah Keluak)My holy grail of Nonya Cuisine. My biggest weakness and most absolute must have for any Peranakan Restaurant and the ones here have the best Buah Keluak I've had..... ever! Firstly, it's interesting how they used a mixture of Pork Ribs and Chicken instead of just solely chicken. The proteins were cooked perfectly, juicy and tender. Interestingly, because we took away, they actually separated the protein from the Buah Keluak. This gave us the chance to taste the rempah separately and again, it was very good. Fragrant and very tasty, the sauce acted as an enhancement to the protein and not over power it but the spotlight definitely goes to the Buah Keluak. Removed from the shells, blended smooth and re-stuffed, the Buah Keluaks tasted almost like a paté, packed with that rich, delicious black gold. Should you want the more familiar style of Ayam Buah Keluak, feel free to mix it both together. We did that eventually and the thick, black yumminess of the Buah Keluak helped elevate the rempah to another level. 2 thumbs and 2 toes up for me! Nonya Rice Dumpling ($3.90 at TANGS Marketplace) Ma little pricy in terms of rice dumplings (maybe because it's TANGS). I have to admit, my favourite is still Kim Choo but that could just be me being bias. However, it still was a pretty good Nonya Zhang. The rice is not as fragrant and tasty as other I've tried but it did compliment the filling well, ensuring that the sweetness, saltiness and juiciness of the filling took centre stage. Pineapple Tarts ($19.00 - we think)First bite? We were disappointed. The pastry wasn't as buttery or flavourful as some of the other tarts we've tried but once we reached the filling we understood why. The filling was very very good. The Palm sugar shone through and there was a richness and depth to it that a lot of other pineapple filling didn't have. It felt like it was prepared the traditional way, stewing hours in a copper pot and allowing the sweetness, tartness and spices to blend into a yummy, gooey mix. On a whole, we loved the vibe of the restaurant and the food was way above expectations!"
Makko Teck Neo,35 Telok Blangah Rise #01-303 Singapore 090035 Singapore ,090035,1.27302201949382,103.82212324602,[],Joe N.,2arW6KJ-BAoAfNrYC7zaPA,"Bukit Timah, Singapore, Singapore",4,9/3/2016,"It's hard not to get a little sentimental stepping into a place like Makko.  The feel of the place evokes memories of happier, simpler times for me, of days past when a special treat meant walking hand in hand into a place just like Makko with a doting aunt or grandmother to have ondeh-ondeh or kueh kosui for tea.  So for me, Makko or places like it will always have an unfair advantage of my nostalgia.  Thanks for being around, Makko!What always does it for me...Dry Mee Siam.  This is the house special and if you get there late, they're usually out.  So you might want to call ahead before hoofing it all the way out to Telok Blangah Rise.  Words are not really up to the task of adequately conveying how full of flavor this apparently simple dish is.  it It may just look like bee hoon or fine rice noodles but every mouthful is redolent with fresh lime, Kaffir lime leaf, lemongrass, fresh chili, sambal and maybe some candlenut...beyond that my palate is so happily saturated and it's more about how much I'm enjoying every bite and less about what's in it.  Definitely the star here at Makko!What did it for me this time round...Tauhu Goreng.  Deep-fried semi-firm tofu under shredded cucumber, bean sprouts and a mountainous helping of spicy peanut sauce (satay sauce).  The veggies are hard to get wrong and Makko doesn't.  The sauce is the kicker with an unctuous nuttiness and a piquant twist, this part of the palate actually reminds me of a nice brown or amber ale. Always one of my favorite local dishes for its craftiness, where an almost overwhelmingly bold sauce is paired with tofu, cucumber and sprouts, inherently bland tasting elements.  Pure genius!Nonya Ngoh Hiang.  Makko's version of this local Teochew classic is lightly crunchy on the outside, filled with juicy morsels of minced meat and has a nice aromatic spiciness to balance all the gravidity of this deep-fried meat spring roll wrapped in tofu skin.Chicken Wings.  These are deep-fried as well in a batter that confers on each morsel a thick armored plating of screamingly hot, crunchy, spicy, gingery, greasy, juicy goodness.  I cannot thick of a better arch-nemesis to Korean-style fried chicken which has skin that is almost painted on and air light. I recommend having these fresh with a cold beer where you can slowly pick apart every bit of the wing and enjoy every spicy, crunchy bit of armor plating.  The subtle yellow ginger flavor suffusing every bite is pure genius."
Kee Hiong Klang Herbal Bak Kut Teh,378 Alexandra Rd Level 1 Singapore 159964 Singapore ,159964,1.28812220833697,103.799444839251,[],Doreen T.,2F38Uc4UNNbFVdyUUnBjOA,"Singapore, Singapore",4,2/5/2018,"The outlet was a stall in the Alexandra Hospital cafeteria, which was located away from the main block. When we reached the place at 6.30pm, all the other stalls were closed except this. The 2 staffs were cheerful although there was a slight issue in processing our order. Help yourself to the condiements such as sliced red chilli, light soya sauce and dark soya sauce.Tua Kut (Big Bone) (Soup) 干肉骨茶 (S$9.50)It was a huge piece of bone packed with fatty meat around in a claypot which looked too small to accommodated it. The broth was herbal which was typical of malaysian style. The meat which looked scary with its thick layer of fat was melt in the mouth.Dry Bak Kut Teh 干肉骨茶 (S$8.80)Served in a claypot with slices of chilli in it. It was accompanied with a bowl of the bak kut teh broth by the side. Although the meat looked quite fatty, but it was not jelat and tasted quite flavourful. If they could serve pig's intestines in this version, it would be even better.Preserved Vegetables 梅菜 (S$2.2.0)The mei cai (preserved mustard) was soft and flavourful, without too salty. Just nice to go with the garlic rice (S$0.70)."
SkyLoft at iFly Singapore,43 Siloso Beach Walk #05-01 Southern Islands 099010 Singapore ,099010,1.25206377583992,103.817560514971,[],Mike V.,UQFE3BT1rsIYrcDvu_XVow,"San Francisco, CA",4,10/5/2013,"If you are in this part of Sentosa, you have already accepted the tourists and the families, but rise above (you have to grab the elevator which is a little tricky to find) and enjoy a beautiful view of the sunset in Singapore (trumped only by the casino pool deck of course). great drinks, good happy hour prices, open air and great for you and a few friends."
IKEA Restaurant,317 Alexandra Road Singapore 159965 Singapore ,159965,1.28797431886603,103.805808771913,"[('Mon', ['10:00 AM - 11:00 PM']), ('Tue', ['10:00 AM - 11:00 PM']), ('Wed', ['10:00 AM - 11:00 PM']), ('Thu', ['10:00 AM - 11:00 PM']), ('Fri', ['10:00 AM - 11:00 PM']), ('Sat', ['10:00 AM - 11:00 PM']), ('Sun', ['10:00 AM - 11:00 PM'])]",Anne R.,xvu8G900tezTzbbfqmTKvA,"New York, NY",4,1/9/2020,"Why did I eat at IKEA?! Because this one apparently has really good Fried Chicken Wings and it's right next to the Park Hotel Alexandra, where I was staying. So it satisfied both my curiosity and desire not to walk too far in the hot humid air.Never Eaten at IKEA?It's cafeteria style where you put what you want on a tray or ask for it from behind the counter before checking out.  I always forget they have fountain sparkling juices after the checkout, but they need to be purchased before checkout.Fried Chicken WingsThey give you the whole wing as one wing- drum to tip- are sold in twos, and they are hot, crispy, deep fried skin with seasoning but not breaded.  Perfect.Veggie BallsAppeared to be a mixture of broccoli, chickpea, carrots, and maybe some soy to hold it all together.  Flavor-wise, these got a little boring after 4 of them, but just a dip of that Thai Curry spiced it up real quick again.  Thai Coconut CurryStarted off just tasting well seasoned but the spices built quickly and I found myself backing off the Curry after a few dips.Veggie Cous CousDry, light, and fluffy but flavorful... (if they weren't dry they probably wouldn't be Cous cous.)"
IKEA Restaurant,317 Alexandra Road Singapore 159965 Singapore ,159965,1.28797431886603,103.805808771913,"[('Mon', ['10:00 AM - 11:00 PM']), ('Tue', ['10:00 AM - 11:00 PM']), ('Wed', ['10:00 AM - 11:00 PM']), ('Thu', ['10:00 AM - 11:00 PM']), ('Fri', ['10:00 AM - 11:00 PM']), ('Sat', ['10:00 AM - 11:00 PM']), ('Sun', ['10:00 AM - 11:00 PM'])]",Shian Li C.,BNB4LpMCbcMG66nR_JrPoA,"Ottawa, Canada",4,11/16/2019,"If you're in Singapore definitely go try IKEA!!!! I know you might think ""why IKEA????"" but the food in IKEA Singapore is so unique and delicious!!!!!!!! They have the classic meatballs but I highly recommend getting the pork knuckle or the chicken wings!!!!! The chicken wings are fried perfectly and have an amazing flavour!!!! On the other hand the boneless pork knuckle is massive and extremely juicy!!!! Honestly if you're able to finish the pork knuckle you're a legend (it's that big!!!!!!)!!!! Also definitely try their ice cream!!!!!!!! The ice cream is soy flavour which is really unique and it is very refreshing especially in the hot weather in Singapore!!!!! If you want to try something different or just want a challenge definitely go to IKEA!!!!! You might want to get there early though because it gets rammed pretty early!!!!"
IKEA Restaurant,317 Alexandra Road Singapore 159965 Singapore ,159965,1.28797431886603,103.805808771913,"[('Mon', ['10:00 AM - 11:00 PM']), ('Tue', ['10:00 AM - 11:00 PM']), ('Wed', ['10:00 AM - 11:00 PM']), ('Thu', ['10:00 AM - 11:00 PM']), ('Fri', ['10:00 AM - 11:00 PM']), ('Sat', ['10:00 AM - 11:00 PM']), ('Sun', ['10:00 AM - 11:00 PM'])]",C W.,HbI_aAcr8OhkCwRJ1eKU7g,"Singapore, Singapore",4,6/12/2016,"After looking at furniture for about an hour, decided to have lunch at the Ikea restaurant. It was near to 2pm, and there was still a queue extending back pass the drinks & coffee island. But luckily the queue moved fast.We ordered the 2 must do - the meatballs and the fried chicken wings. Additionally, we ordered the fish& chips and the confit of duck. We also had the Swedish fruit flavour drinks.The meatballs goes well with the sauce and cranberry sauce. There were lots of meatballs with a good amount of boiled potatoes.The duck was also good and it came with boiled potatoes and steamed vegetables (carrots). The duck meat was tender and goes well with the given sauce. it was tasty. You get an entire duck drumstick. The chicken wings was crispy and moist. It was marinated very well and was tasty. It was very good.The worst dish was fish and chips. It mediocre and basic. You get a breaded fish with chips. It came with the normal tartar sauce. The fried part of the fish was crispy but overall it was rather cold probably it was dished on the plate out of the heating lamp waiting for some poor customer to take it.The Swedish fruity drink was refreshing as it was very fizzy. Unfortunately Ikea does not provide ice at this location. So the cold drink quickly became room temperature while you dig in to the main course. It was very refreshing and cool when you first got it from the dispenser. It seems that all drinks are refillable"
IKEA Restaurant,317 Alexandra Road Singapore 159965 Singapore ,159965,1.28797431886603,103.805808771913,"[('Mon', ['10:00 AM - 11:00 PM']), ('Tue', ['10:00 AM - 11:00 PM']), ('Wed', ['10:00 AM - 11:00 PM']), ('Thu', ['10:00 AM - 11:00 PM']), ('Fri', ['10:00 AM - 11:00 PM']), ('Sat', ['10:00 AM - 11:00 PM']), ('Sun', ['10:00 AM - 11:00 PM'])]",Caspere L.,BSzE4Vu-yzyTMSJpwZtIBw,"Singapore, Singapore",4,4/22/2016,Cheap eats in a nice setting minus the crowdWhat more can we ask for when the feet is tired and the kids are grouchy. Food and drinks.If the food is good and better when is cheap. Heavenly.
IKEA Restaurant,317 Alexandra Road Singapore 159965 Singapore ,159965,1.28797431886603,103.805808771913,"[('Mon', ['10:00 AM - 11:00 PM']), ('Tue', ['10:00 AM - 11:00 PM']), ('Wed', ['10:00 AM - 11:00 PM']), ('Thu', ['10:00 AM - 11:00 PM']), ('Fri', ['10:00 AM - 11:00 PM']), ('Sat', ['10:00 AM - 11:00 PM']), ('Sun', ['10:00 AM - 11:00 PM'])]",Jerrick L.,6FFuvWqU2jyr7_Y7sdTsvg,"Singapore, Singapore",4,8/11/2015,"Hard to fault this place. Cheap food. Quick service. Amongst the best chicken wings in Singapore and you'll be able to get some furniture shopping in after you're done eating as well. Most of the dishes worth having are ""Western"" but the curry is among the best that you can get in a fast food-ish place. Free flow soft drinks for a dollar as well as free baby food. Can't deny that my wife and I are just in love with IKEA."
IKEA Restaurant,317 Alexandra Road Singapore 159965 Singapore ,159965,1.28797431886603,103.805808771913,"[('Mon', ['10:00 AM - 11:00 PM']), ('Tue', ['10:00 AM - 11:00 PM']), ('Wed', ['10:00 AM - 11:00 PM']), ('Thu', ['10:00 AM - 11:00 PM']), ('Fri', ['10:00 AM - 11:00 PM']), ('Sat', ['10:00 AM - 11:00 PM']), ('Sun', ['10:00 AM - 11:00 PM'])]",Jessica G.,t5XN2Lmv_VeXRSw9YdGf_w,"Singapore, Singapore",4,9/21/2013,"My family loves IKEA Alexandra and it's restaurant. We just do. Many complain but we're still fans. They have a new dish on the menu and it's Pork Ribs with Fries. Well, the ribs are a generous slab of about 5 ribs. Tasty wise is ok but a tad too dry. It's without sauce so the overall pretty dry. The other dishes are well covered so I won't add on. I'll be back definitely!"
