rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
Fook Seng Goldenhill Chicken Rice,"37, Jln Rumah Tinggi #01-429 Singapore 150037 Singapore ",150037,1.28922928913172,103.809193412567,[],Billy C.,TMvp5YDUtrwHF4qS1eHseg,"Bayonne, NJ",5,5/28/2014,"As for chicken rice I've been looking for the best. What do I mean when I say best, the softest chicken meat, no weird smells of chicken, the fluffiest rice and awesome sauce (ginger, garlic, chili, etc.). This place has it all.This place is not located in a convenient location mind you, but once you get there the food will sure please you. A train and bus ride is what I took.The chicken was succulent yet soft and very fragrant. Rice was good with the sauce.This trip was well worth it!"
Fook Seng Goldenhill Chicken Rice,"37, Jln Rumah Tinggi #01-429 Singapore 150037 Singapore ",150037,1.28922928913172,103.809193412567,[],Sanford C.,--ZIfEMWxYOXk9PUYibeAw,"Singapore, Singapore",2,10/21/2019,Probably the best chicken rice in SG? I think not.What's good? Fresh ginger sauce was spot on. Liver & gizzard was good but far from foie gras. Service was good & friendly. What could be improved? Chili sauce too watery & diluted for my liking. Chicken thigh lacked the gelatinous jelly I like at Tian Tian. Rice was rather plain. Chicken soup was an improvement over dish water but still weak. Overall nott bad but overhyped.
Fook Seng Goldenhill Chicken Rice,"37, Jln Rumah Tinggi #01-429 Singapore 150037 Singapore ",150037,1.28922928913172,103.809193412567,[],Celise N.,0-8xgsuDBJOS5_L8YH4SZQ,"Honolulu, HI",4,6/12/2013,"The sign here reads ""Probably the Best Chicken Rice in Singapore"".It was definitely juicy!  Basically, the chicken and rice are cooked separately in the same flavored broth which results in juicy chicken and fragrant race.  Served on the side is a bowl of the broth.  All of it was delicious.  This their original location and they recently opened another one in the Clementi area.  For a quick, inexpensive and filling lunch, this a wonderful option!"
Jentan’s Kitchen,21 Media Cir #01-03 Singapore 138562 Singapore ,138562,1.29238424432587,103.794685834653,"[('Mon', ['11:00 AM - 9:30 PM']), ('Tue', ['11:00 AM - 9:30 PM']), ('Wed', ['11:00 AM - 9:30 PM']), ('Thu', ['11:00 AM - 9:30 PM']), ('Fri', ['11:00 AM - 10:00 PM']), ('Sat', ['Closed']), ('Sun', ['Closed'])]",Sara W.,JmoF3GNrqiy0pHt_MLL4NA,"Shakopee, MN",5,11/14/2019,"We were brought here by a local that loves it. We probably wouldn't of tried it on our own especially with the other review on Yelp.  I'm very glad he brought us.It's small and intimate the owner was there and actually waited on us, she is wonderful.  The table shared a seafood pasta dish, which we don't eat seafood but others liked. Deep fried meatballs, which everyone liked. Rib-eye to share which was good and then I had the bolognese pasta which was so good, I didn't share that.Also we got the chocolate lava cake and tiramisu for dessert. I would totally go here again without a problem. You need to check this place out. I've travelled to Italy north and south trust me, stop by and say hi to Jen for us."
Jentan’s Kitchen,21 Media Cir #01-03 Singapore 138562 Singapore ,138562,1.29238424432587,103.794685834653,"[('Mon', ['11:00 AM - 9:30 PM']), ('Tue', ['11:00 AM - 9:30 PM']), ('Wed', ['11:00 AM - 9:30 PM']), ('Thu', ['11:00 AM - 9:30 PM']), ('Fri', ['11:00 AM - 10:00 PM']), ('Sat', ['Closed']), ('Sun', ['Closed'])]",Jim H.,WuvYrMROlbBsTCkrAexPvg,"Clementi, Singapore, Singapore",1,3/27/2019,"The ingredients were comically stingy. The 12-inch pepperoni pizza ($17.90 before any additional charges) had an average of 1 pepperoni per slice, so that the pizza looked ridiculously naked.Didn't come with any condiments (e.g. chilli flakes, cheese)."
Atmosphere Bistro And Bar,"321 Alexandra Rd #02-01, Alexandra Central Singapore 149053 Singapore ",149053,1.28761792586115,103.803391140455,"[('Mon', ['11:30 AM - 10:00 PM']), ('Tue', ['11:30 AM - 10:00 PM']), ('Wed', ['11:30 AM - 10:00 PM']), ('Thu', ['11:30 AM - 10:00 PM']), ('Fri', ['11:30 AM - 10:00 PM']), ('Sat', ['11:30 AM - 10:00 PM']), ('Sun', ['11:30 AM - 10:00 PM'])]",Davin N.,eI2uOMMrKxyE5mpscsUjJw,"Towson, MD",1,9/14/2016,"Came by just a couple hours ago for lunch to celebrate my boss's birthday. The menu came with poor descriptions and gave us little idea of what we were about to order, and it was difficult to make an informed choice.And the food? It could've been decent if it wasn't served as cold as Lee Kuan Yew's dead body. The calamari was colder and soggier than a dog caught in the rain, and we had to send it back to the kitchen for a hot batch. The calamari, when arrived hot and evidently freshly-made, turned out to be good. Why didn't the kitchen do that in the first place? What was management thinking? It's mind-boggling."
Iskina Cebu,"73A Ayer Rajah Crescent #01-27, Timbre Singapore 139957 Singapore ",139957,1.29737966345006,103.787345936394,"[('Mon', ['11:30 AM - 9:30 PM']), ('Tue', ['11:30 AM - 9:30 PM']), ('Wed', ['11:30 AM - 10:30 PM']), ('Thu', ['11:30 AM - 10:30 PM']), ('Fri', ['11:30 AM - 10:30 PM']), ('Sat', ['11:30 AM - 10:30 PM']), ('Sun', ['Closed'])]",Joe N.,2arW6KJ-BAoAfNrYC7zaPA,"Bukit Timah, Singapore, Singapore",5,12/2/2016,"For those of you who've suffered a few of my ranting reviews, you'll know that I am as rabid a fan of every part of the pig as there ever was.  I believe that on balance we should be eating less meat, but that when we do, the whole animal should be enjoyed, all the way down to the knobby calcified bits.  I deeply appreciate anybody who takes the time and extra effort to respect the pig by pouring all their love, knowledge and skill into bringing out the very very best facets of flavor, aroma, and texture from each morsel of porcine anatomy.  I believe such individuals to be on the side of the angels, one of the good guys, menschen, deserving of praise, respect and general adoration.  The fine dudes at Iskina fall squarely into this category of human being.  There is nothing pretentious, overwrought or melodramatic about Iskina's pig.  They understand that they are just facilitating a process rather than creating anything.  They let time, the laws of thermodynamics and the product do its thing and in the end, they know that the end product will be nothing less than the sublimation of all the good things that nature has to offer.  Their role in the whole thing is to let nature take its course and to bring it to you as quickly and freshly as they possibly can.What is it about roast pork fat, that layer of epiphany hiding just under the crisp veneer of corporeal integrity that so drives me crazy every single time?  Maybe it is because the experience defies definition, description, cataloging, or chronicling. I may conceive of words like ethereal, unctuous, decadent, seraphic, and climactic, but in the end they are just words, so much powdery dust in the mouth, when what I experience each time pork fat attains body temperature and melts over the papules of my sensation is nothing short of revelatory.  Iskina's belly-chon or belly lechon does not disappoint.  The skin is goodness and light itself, a brown crispy rind, barely layered over that pale vein of subcutaneous fat, a gossamer thin covering barely concealing the voluptuous pleasures underneath.  This truly took time, skill and the restraint bestowed by expertise, maturity, and doing the same damned thing over and over again.I won't sully this review with mundane details like price point or serving portions.  I'll just say that something this good over steamed rice with some chili vinegar and a sprinkling of ajinomoto laced soy would easily make it onto my list of ""One Food I Could Eat Everyday for the Rest of My Life"", but alas, I'm back on no-carbs for the time being.  Till I fall off the no-carb wagon, nirvana will just have to exist in my early morning waking dreams."
The Sapling,"20 Lengkok Bahru #01-17, Academy Block Singapore Singapore ",159053,1.28686170538596,103.813904189286,[],Jessica G.,t5XN2Lmv_VeXRSw9YdGf_w,"Singapore, Singapore",4,12/12/2015,"If you are old like me, you would remember this cafe called ""Petals"" at Treasury Building. They were run by students in training to be chefs and wait staff in top restaurants. They then had changed their name to ""Charcoal"". Now they have relocated here and changed their branding to ""The Sapling"". The concept is the same, most-times tasty food served by eager wait staff who at times made mistakes. But hey, they are in training so cut them some slack lah! I enjoyed their pricing the most! All mains are no more than $12 and you can top up $4.90 for a buffet of soup, salad bar and desserts with your main. My good friend who had dined there a few times did mention that I should manage my expectations as there were hits and misses with their food. She usually eats the same main there and there was once the fish she felt was too overdone, to the point that it was charred. We were a big group of us and we had:Vongole with Linguine - this was a fusion dish which was essentially Hokkien fried mee style with linguine instead of yellow noodle and white clams instead of prawns. It's a tad spicy with worked well as a dish! Good!Tea-smoked Duck with Pasta in cream sauce - I thought the duck slices were very good, could taste the tea-infused flavours. I liked the creamy sauce but another friend who had it didn't. Oh well. Seafood Stew - I didn't quite understand the name because the dish was a big slab of fish with skin that  was pan-fried till crispy and the meat juicy. This was served with white clams cooked in creamy sauce (diff from Smoked duck dish). I cleaned the plate. Roasted Chicken with Rice - this is their Christmas special I think which is a set for 2. Each person would have half a chicken, 2 onion rings and a serving of mushroom flavoured rice. My kids didn't like the rice but I thought they were WONDERFUL!We had the top up so we had mushroom soup which I found a little bland. Nothing a bit of salt didn't fix. I also had some potato salad and some greens with one of the 6 dressings available. I didn't have space to try their 3 desserts available and the fruit cups that they had. I think I would need to plan harder by skipping breakfast the next time I return. Yes, there will definitely be a 'next time'!!!"
Chang Korean Charcoal BBQ,18 Dempsey Rd Singapore 249677 Singapore ,249677,1.30569694194069,103.810755832705,[],Morison W.,86JX_xYfGKXIngxEcDnUog,"Irvine, CA",5,1/1/2021,Their cold noodles are amazing. If you can their rib with bone you are a lucky soul. Otherwise I love their pork jowl and beef short ribs.
Chang Korean Charcoal BBQ,18 Dempsey Rd Singapore 249677 Singapore ,249677,1.30569694194069,103.810755832705,[],Anchisa P.,GvGrSl1MoDlJrFamOGObEw,"Singapore, Singapore",4,5/5/2019,Good spot for Korean BBQ- Good variety of high-quality beef - both marinated and non-marinated options are excellent- They also have other non-grill items like pancakes and soups - these are average/okWould recommend as a good spot to meet up friends. A bit pricier than your average Korean BBQ but worth it
