rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
Mt Faber Steakhouse & Brewery,2 Telok Blangah Way #01-04 SAFRA Mount Faber Singapore 098803 Singapore ,098803,1.27749726700372,103.817171455186,"[('Mon', ['11:00 AM - 11:00 PM']), ('Tue', ['11:00 AM - 11:00 PM']), ('Wed', ['11:00 AM - 11:00 PM']), ('Thu', ['11:00 AM - 11:00 PM']), ('Fri', ['11:00 AM - 1:00 AM (Next day)']), ('Sat', ['11:00 AM - 1:00 AM (Next day)']), ('Sun', ['11:00 AM - 1:00 AM (Next day)'])]",Jonathan L.,pm3_EFy874y4pn3ntdQXeg,"Atlanta, GA",3,12/20/2018,"Wasn't overly impressed, after a determined search to find the restaurant amidst the construction and renovations taking place. Once inside, the decor is good enough. The beer list is fairly long and they do offer ""sampler sets"" but they are large 6-8oz pours at S$14 per set. They definitely should make them smaller and perhaps offer a set of five. Just a better business model I've seen work some many other paces. The food was fine. They definitely specialize in beef and the proportions to price were less than appealing. While understanding Singapura is expensive, it seemed a bit overpriced for the ambiance (or lack there of), while watching patrons from a nearby gym club swim in the pool just on the other side of the windows. Definitely a step down from their previous location in/near Katong. While I wasn't aware of them there, it seems like it was a much better location for attracting customers. Oh well."
Wang,#02-35 Alexandra Retail Centre Singapore 119963 Singapore ,119963,1.27414893629254,103.801399416665,[],Peter A.,OBFRSw7mTGtKJC89Qcai2w,"Singapore, Singapore",4,8/13/2012,"Get your Kaya on at Wang Cafe. It's open daily between 07:30 - 21:30. There is always people eating something at this place, I have never seen it empty. Many come here in the morning for the home-made kaya, toast bread, soft-boiled eggs and local coffee and tea. The Mee Siam taste authentic with lots of flavor and they also serve mee rebus and laksa throughout the day. Sometimes I pick up an iced lemon tea after work on my way to the MRT, because it is right at the entrance of the pedestrian bridge to labrador park MRT."
Baker & Cook,30 Loewen Rd #C Singapore 248839 Singapore ,248839,1.30355005336849,103.81221242874,"[('Mon', ['8:00 AM - 10:00 PM']), ('Tue', ['8:00 AM - 10:00 PM']), ('Wed', ['8:00 AM - 10:00 PM']), ('Thu', ['8:00 AM - 10:00 PM']), ('Fri', ['8:00 AM - 10:00 PM']), ('Sat', ['4:00 PM - 10:00 PM']), ('Sun', ['4:00 PM - 10:00 PM'])]",Sudipto G.,ymiohz-DlNLHGAlXbVhw5A,"Silicon Valley, CA",4,10/20/2020,"A pretty decent Pizza place in Dempsey. Due to Covid i think they are seating customers inside the neighboring  cafe (which looks great in its own right!). We tried the lamb meatball, leek and garlic pizza. The toppings were great, it's good to see places take risks with a bit unconventional toppings.  The only thing lacking was the sourdough crust.. it was a tad undercooked. For a pizza oven, it probably meant spending just 30 seconds to a min longer in the oven. APart from that.. its a decent pizza place."
Brewerkz,"Sentosa Gateway #01-05, Sentosa Boardwalk Singapore 098072 Singapore ",098072,1.25830214200274,103.823350504845,"[('Mon', ['5:00 PM - 11:00 PM']), ('Tue', ['5:00 PM - 11:00 PM']), ('Wed', ['5:00 PM - 11:00 PM']), ('Thu', ['5:00 PM - 11:00 PM']), ('Fri', ['5:00 PM - 1:00 AM (Next day)']), ('Sat', ['12:00 PM - 1:00 AM (Next day)']), ('Sun', ['12:00 PM - 11:00 PM'])]",Hin Q.,aYcCH00DEv9DscytaTuSYA,"Singapura, Singapore",5,12/25/2015,"Having beer and fries with friends. Ordered an Indian Pale Ale Tower, Chili Cheese Fries, Truffle Fries, Chocolate Ice-cream, and Calamari. :)"
Brewerkz,"Sentosa Gateway #01-05, Sentosa Boardwalk Singapore 098072 Singapore ",098072,1.25830214200274,103.823350504845,"[('Mon', ['5:00 PM - 11:00 PM']), ('Tue', ['5:00 PM - 11:00 PM']), ('Wed', ['5:00 PM - 11:00 PM']), ('Thu', ['5:00 PM - 11:00 PM']), ('Fri', ['5:00 PM - 1:00 AM (Next day)']), ('Sat', ['12:00 PM - 1:00 AM (Next day)']), ('Sun', ['12:00 PM - 11:00 PM'])]",C W.,HbI_aAcr8OhkCwRJ1eKU7g,"Singapore, Singapore",4,1/3/2016,"Nice place to drop in for some food, unless you have your car with you, where parking seem to be only available at Vivo or Sentosa.Place was full as we had the last table . Service was good even when it was full. The food came fast as Probably most of the customers were drinking rather than eating .... it's a microbrewery anyway.The theming decorations were good and atmosphere was great. Amazing they have a Kids menu."
Brewerkz,"Sentosa Gateway #01-05, Sentosa Boardwalk Singapore 098072 Singapore ",098072,1.25830214200274,103.823350504845,"[('Mon', ['5:00 PM - 11:00 PM']), ('Tue', ['5:00 PM - 11:00 PM']), ('Wed', ['5:00 PM - 11:00 PM']), ('Thu', ['5:00 PM - 11:00 PM']), ('Fri', ['5:00 PM - 1:00 AM (Next day)']), ('Sat', ['12:00 PM - 1:00 AM (Next day)']), ('Sun', ['12:00 PM - 11:00 PM'])]",Gloria W.,5av7ZYxifKl1jPttRSvt7Q,"Singapore, Singapore",4,2/10/2016,"Want a great location for an evening meal? You can't go wrong with Brewerkz located in the middle of Sentosa Boardwalk.We chanced upon it while walking back to mainland after a day in USS. Despite my headache, I agreed to 'seize the moment' and stayed in to have a few beers and snacks. The drinks were the same as you would get in bars anywhere else and not exceptional (about 16 for a beer), though some of them are from their own microbrewery. The snacks were also unexceptional but definitely satisfactory. The onion rings were $9 for a fairly large basket, and desserts of brownie with ice cream and bread pudding with ice cream were $10 each with equally decent portions. The best part is the view, which is really what you're paying for. The sparkling lights on the floor to mimick the night sky above coupled with the serenity of the sea and the distant twinkling of the cable car lights was a simply divine combination. At 9pm, we were unexpectedly treated to some sort of light show in the distance of a floating platform in front of Sentosa. I'm guessing many already know about this but it looks like two birds fighting and ended off with loads of water, light and fireworks. From our location, it was perfect, not too loud or crowded, and with the soft backdrop of the bar music. We had actually just paid and were about to leave for the bus home but were mesmerised by the fireworks and abstract lights.This is a very romantic location to bring a date, or just a laid-back environment to chill with friends."
Brewerkz,"Sentosa Gateway #01-05, Sentosa Boardwalk Singapore 098072 Singapore ",098072,1.25830214200274,103.823350504845,"[('Mon', ['5:00 PM - 11:00 PM']), ('Tue', ['5:00 PM - 11:00 PM']), ('Wed', ['5:00 PM - 11:00 PM']), ('Thu', ['5:00 PM - 11:00 PM']), ('Fri', ['5:00 PM - 1:00 AM (Next day)']), ('Sat', ['12:00 PM - 1:00 AM (Next day)']), ('Sun', ['12:00 PM - 11:00 PM'])]",Michael H.,mZYIYj0N2xnaMLaEi9aofg,"Southern Islands, Singapore",4,7/10/2016,The food and beer selection was great here! Hit the spot after a long day touring around Sentosa. The King burger was great and their truffle fries were delicious. The only thing that bugged the shit out of me was the emo 20 something wannabe hipster with a man bun waiter who kept pacing back and fourth in front of my table. WTF dude? Let me eat my sammich in peace.
Platypus Food Bar - NUS,16 Science Dr 2 National University of Singapore Singapore 117546 Singapore ,117546,1.29636574998525,103.779676981295,[],Nayoung W.,0nSzAzzqVUY1W-D-IVvu_A,"Seattle, WA",5,10/24/2015,"Hearty and well-balanced meals that leave you filled and guilt-free.They offer three sizes for the food boxes, for which you can choose ingredients to go into. Even the small ($6.50) is sizable and filling, and the only difference for the medium ($7.50) is that you get one more Premium ingredient.I got the Duck & Salmon as the Premium ingredients in my Medium salad, which I felt was more than enough. The Duck was very tender and well-seasoned for my saladI would most definitely come back here again, especially since the seating and ambiance are so modern!"
Platypus Food Bar - NUS,16 Science Dr 2 National University of Singapore Singapore 117546 Singapore ,117546,1.29636574998525,103.779676981295,[],Nicola L.,8-16ryk-5pdzUs_6cI_5aw,"Singapore, Singapore",3,2/10/2017,"Thirsty Guys double chocolate drink ($2.90) - 2.5 starsThey were out of pearls, which are an additional $0.60 anyway. I was disappointed that the additional chocolate sauce came from a Hershey's bottle since this drink isn't cheap! I just paid $3 for chocolate milk. It was too sweet so the server kindly helped me top it up with water. They also only have full cream milk. I'd probably go for Sharetea at Kent Ridge if I need the walk."
Platypus Food Bar - NUS,16 Science Dr 2 National University of Singapore Singapore 117546 Singapore ,117546,1.29636574998525,103.779676981295,[],Claudia I.,E4ZO4YPG4xFSJl83ig5ygw,"Irvine, CA",4,9/4/2018,This is probably one of my favorite on campus dining options. As an international student I'm so glad I found this place because it has more western dining options and sometimes I just want to eat a salad.
