rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",San-Ju T.,ij3UcrQUXl7YBoBTcH89rQ,"Singapore, Singapore",5,12/24/2019,"The Naked FinnWell known for its seafood for dinner which I have tried many times before. Always good especially their cold vermicelli, prawns & tiny squids. Had lunch here for the first time. Limited menu; both seafood & local food.Lobster roll was good. Lobster was not overcooked."
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Doreen T.,2F38Uc4UNNbFVdyUUnBjOA,"Singapore, Singapore",4,12/26/2020,The place was quite difficult to book even for a weekday lunch. The place was full when I tried to book online with the next available slot more than a week later. I tried calling the restaurant and managed to get a slot at 12noon with a need to return the table at 12.45pm.
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Ancy N.,4y4obgWxi_CL25nRHrhuEA,"Singapore, Singapore",4,7/7/2013,"Love the space. If anyone remember Klee (now defunct cocktail bar that was too early for its time) at Portsdown Road, this place reminds me of it, except that it is way more than just a cocktail bar.We hiked down to Gillman Village, firstly to get a drink, plus to try out the prawn vermicelli that received a glowing review in the Straits Times. The prawn vermicelli is served as a supper menu item, from 10pm on weekdays and 10.30pm on weekends. The prawn broth is made by frying amaebi shrimps and Sakura ebi, then simmered in pork stock for 7 hours. When served, the server will reiterate that there is absolutely no sugar or seasoning added. Your bowl of yumminess is served with 4 choices of grilled shrimps (banana, giant tiger, gamba espanola, gamba carabinero) on the side. You are also given a condiment tray: sea salt, Japanese spice, chilli powder, plus get this......pork lard made from iberico jamon.All those of course comes with a price. We went with the gamba espanola, which has a large head that comes with the most amazing roe. Slurp it all up from the head and you are in gamba haven. The flesh of this shrimp is not firm like our usual shrimps, but the taste of the roe more than made up for it. One of this shrimp comes in at $15 on their ala carte menu...Other dishes we had:- diver-caught Atlantic scallops cerviche - while it was awesome, it is also much too expensive at $20 for two bite size portion. I understand that this will cost much more at a sushi restaurant, but still...- grilled baby Indian squids - so good. Done in all natural goodness without batter so you really taste the succulent juiciness and with a slight smokey crispness at the edge. I can eat this forever.- pan-fried fish. Can't remember which fish we had but it came with an awesomely crispy skin.Started off with some very fruity cocktails. All the cocktails are deliciously fruity yet strong. The kyoho grape one is full of the beautiful notes of this amazing fruit, pulp included so that you are sure this is the real deal. Strangely, the drinks are served kind of ice-blended, so you do get a brain freeze if you drink it immediately.Menu is strictly seafood. If you are allergic to seafood, or looking for meats, avoid this place. The pricing is on the high side but they pride themselves on quality seafood."
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Wesley L.,i0x6MWNiFLQ2cV3aIVjO5g,"Wayne, PA",3,11/5/2015,"I really want to like this place more, but I couldn't.Yes, I do appreciate the effort taken to source the freshest ingredients, the lengths gone to prepare a tasty broth, etc.I also understand the high costs of operating, and the fact that quality seafood costs a lot in Singapore.The food is indeed delicious. But it lacks a wow factor needed to make up for the high price."
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Bjørn B.,w3Md0jvpgG2ZiMRoAYRPCQ,"Oslo, Norway",5,6/22/2016,"The Naked Finn is run by Ken Loon whom I met through a friend.  Since I was in Singapore he invited me to his restaurant and I spent an evening chatting with him and enjoying his food.As is always a good idea, I let the host choose the menu, so Ken got us an assortment including squid, fish, scallop, pork, risotto etc.  All of which was very good, though if I am going to pick favorites, the squid was really special.  Grilled to perfection and just the right consistency.  This is something I am going to miss when going back to Norway.Okay, I'm going to pick one more favorite:  the pork.  Incredibly tender and juicy shoulder of iberico pork (if I am not mistaken).   I ate most of it without any form of sauce or condiments.  It was just so good by itself.I also got a tour of the fish tanks and the kitchen.   The place has a very modern feel while at the same time feeling human-centric.  Ken has his books and his desk out in the restaurant.  Including his big stack of papers on bivalves :-).The fish we had (I don't remember the name of the species.  I don' think it is something I've had before), Ken had caught himself.  He has a very hands-on approach with the raw materials which reminds me a bit about Fäviken.I like down-to-earth restaurant experiences that is about good food and good conversation.  And this is as good as it gets.I had an excellent evening!(To my Norwegian friends:  the name of the restaurant has nothing to do with naked people from Finland.  I suggest you visit the restaurant and ask for yourself what the name means)"
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Wan Qi T.,O2itSY4F2jnPRXaxdVGOkQ,"Singapore, Singapore",5,1/6/2013,"They serve the BEST cocktails you can ever find in Singapore!I love the fact that they live up to their name of being ""naked"", for the fact that the ingredients used in the choice of seafood are simply salt, pepper and olive oil to bring out the freshness in their seafood!The cocktails, served at -12°C, taste FRESH!Made my first visit there from friend's recommendation and tried all of their 3 signature cocktails, Strawberry, Coconut and Kyoho grapes.The ingredients are freshly pacotized (according to their website), and it seriously brought me to heaven!Ordered a portion of baby squids for sharing (as it was rather late that night, that we headed there for some really chill night out) - SO FRESH!I have never imagined that COCONUT can make such an awesome ingredient for a cocktail. lovely surprise!p.s. waiter was SO NICE, and asked us ""is everything ok?"" after serving. top notch!I love that place, the environment (can get really quiet as they have limited tables), the drinks, the food!Gonna frequent this place whenever I have some cocktail cravings!"
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Heather M.,VH01cOTLLZygwKK9_KzdoA,"Laguna Niguel, CA",5,5/31/2018,I recently traveled to Singapore for the first time. From what I had heard leading up to my trip was that it was a very clean country with excellent food. Both rang true from my experience. I found the Naked Fin on yelp by looking up restaurants around me. I love to pair my food with a good glass of wine and the images provided on their yelp page won me over immediately. Most of the restaurants here don't offer a drink list and are small pop-up shops that are outdoors and the humidity has been a bit of a change from my SoCal weather. Haha so that's why The Naked Fin stood out to me. Further more there was a video. It was a quick little blurb about the owner and how The Naked Fin got started.  It gave all the more reassurance this would be the experience I was hoping for. Once I arrived it was what I expected and more. The food cooking in the back smelt great they staff was so greeting and really helped me pick what would be best for me as I didn't understand most of the menu and terminology. The big reason I wanted to go as well was this Baby Indian Squid App that I saw in the video and on their yelp page. I have enclosed a photo. OMG! It was even better than I imagined. It tasted like crispy sesame seed oil. They cooked them just right and I was so happy I got them. The prawn soup was great as well. It pair great with the white wine (I would compare to a Pino Grigio) they went excellent together and I was very happy with the service food and over all experience here. If you're in Singapore The Naked Fin is a MUST TRY!
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Ling Z.,VmGZJs1EgiRqWXGbhMB1GA,"Bukit Timah, Singapore, Singapore",4,2/5/2015,"What a hidden gem inside Gilman Barrack! After some gallery hopping a group of us came for dinner. We were very pleasantly surprised by the quality and taste of food. The restaurant only have less than 8 tables so I'd recommend making a ressy ahead of time.We started with some razor clam ceviche and baby squid, both very fresh and delicately seasoned. For entrée we had their iberico pork and grilled fish, both cooked to near perfection. Will definitely be back for more!"
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Mike S.,jYDe__JWjqsz4OaZE94Msw,"Singapore, Singapore",5,2/28/2015,"5 stars cos it's so hard to fault this little gem. From the service experience while booking the place to the actual dinning experience, it's one of the best I've experienced in this part of the world. The space itself is great. Small and cosy but doesn't feel cramped at all. Unpretentious with IKEA kitchenware and yet tasteful at the same time. Music's at the perfect volume and playlist is legit. Food is just delightful. Fresh and thoughtfully put together. Me and the missus had the set dinner for 2 and every dish that came with it was really tasty. The cocktails are amazing as well. Simple yet punchy. Most of all, the people there are lovely. They all looked like they really love what they do, and was informative and engaged throughout the night. Go, if you want a charming, non-pretentious and overall great dining experience."
The Naked Finn,39 Malan Rd Singapore 109442 Singapore ,109442,1.27608102290294,103.804433674089,"[('Mon', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Tue', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Wed', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Thu', ['12:00 PM - 3:00 PM', '6:00 PM - 10:00 PM']), ('Fri', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sat', ['12:00 PM - 3:00 PM', '6:00 PM - 10:30 PM']), ('Sun', ['Closed'])]",Erica W.,WsxRSUIxhD4xOKQxgVWHXQ,"Singapore, Singapore",5,1/13/2014,"LIKE.The perfect ending to any Gillman Barracks visit (or rather hike) is a dinner at the Naked Finn. Service is great, dishes are great, the place is great. There isn't much I could complain about... Well, maybe the music was a tad 1980s ballad-ish, but I can forgive that considering how rarely I find a gem amidst Singapore's great, big culinary landscape.We ordered the chilled bee hoon which was fantastic. It's large so order it to share. The squid, the prawns, the fish - all the seafoods were grilled, seared and fried to perfection. The wine list wasn't over-whelming but instead offered good, simple, unpretentious choices. Add to the evening some pretty fantastic cocktails (our favourite du soir was the coconut one) and it's about as good a meal as one can find.Oh and the cherry on top: the prices were very reasonable.Have you sensed that I really like this place yet?"
