rest_name,address,postal_code,latitude,longitude,opening,username,userid,user_location,user_rating,review_date,comment
timbre @ gillman,9A Lock Road Singapore 108937 Singapore ,108937,1.27831901142723,103.804363791373,[],Yenny L.,ZoYVSk3hhn1NRYM2RbERGg,"Vancouver, Canada",4,11/1/2012,"It is still a hidden gem. Not many people knew this place, just yet. However, the crowd for a Tuesday evening is not bad at all. We arrived at 7pm and there were already a few tables occupied. I must say that I quite like the place because it feels like Ubud, in Bali sans the paddy field. You can see the crane tower from Interlace! We ordered our favourite Duck Pizza & chicken wings that came with wine (Happy Hour).A new dish to us was seafood aglio olio ($18). It is not bad, but for the price we paid, I will go for another round of duck pizza ($20). Thank you.Another plus point is Shili & Adi perform on Tuesday night. Thus, we were there. Great company for the night. Yes, I will go back again."
timbre @ gillman,9A Lock Road Singapore 108937 Singapore ,108937,1.27831901142723,103.804363791373,[],Nick J.,Cc74Awn13vAUkeBq7KFUxQ,"Singapore, Singapore",2,2/3/2018,"Not bike-friendly, thus out of sync with modernSingapore. We arrived on bikes and were made to feel very unwelcome, with lots of surly glares and demands that we leave our (expensive) bikes outside when they have a huge lawn with plenty of space inside. They cited the safety of children... yet they have huge blower fans presumably with spinning blades inside. Not a stop on your next cycling adventure. In the end we put our bikes where they asked - which obstructed entry for everyone else. Idiotic."
timbre @ gillman,9A Lock Road Singapore 108937 Singapore ,108937,1.27831901142723,103.804363791373,[],Eunice F.,JXrx-kwCSuf1xCkwuv0Nfw,"Toa Payoh, Singapore, Singapore",1,5/1/2017,"Popped by for a pre-exhibition snack, i.e.: the much raved-about thin-crust roasted duck pizza topped with crispy popiah skin w/ drizzles of hoisin sauce. It was absolutely pathetic and this is me trying my best to be diplomatic. Duck slices were few in number, tough, badly seasoned and extemely gag-inducing. Hoisin sauce tasted more like teriyaki with too much sugar mixed in. Crust was soft and completely soggy in all areas apart from the sides. The most hilarious part of this experience happened after we left. Requested to doggy bag the remains of our pizza (which was simply too unappetizing to finish) and they came back with something resembling a foil ball. Okay. Upon opening it at home, we found the remaining slices squished into a dough ball whose center contained the soggy flaps of what once was ""crispy"" popiah skin. Only redeeming feature would be the bouncy castles. Go if you have hyperactive children and like talking to waiters that hate their lives."
timbre @ gillman,9A Lock Road Singapore 108937 Singapore ,108937,1.27831901142723,103.804363791373,[],Nik T.,2jTqpqHAQnIzIfwHdaOiqQ,"Singapore, Singapore",3,10/24/2012,"do not make the same mistake we all made when driving here.do enter from alexandra rd into malan rd then left onto lock rd.there's a big car park on the left before block 9.parking is free.after which look for block 9A. be warned there's no air con here.it's purely outdoor seating.mosquitoes could be an issue with distinctive smell of mosquito repellent and coil.more fans could be utilized to make for a more cooling al fresco experience.what impresses me is their use of technology.our table came with ipad with their menu for perusal.once decided you order via the ipad!special request can also be accommodated when putting in your order.happy hour 6-9pm, erdinger beer was 2 pints get 1 pint free at $30.we ordered the timbre platter to start.with garlic prawns, crispy pork belly, beef stew, crab meat mayo bruschetta, nachos with beef salsa and garlic bread.nice presentation and tasted good. crispy pork belly could be crispier though.we also ordered their roast duck pizza.roasted duck breast, sauté shiitake mushroom with hoisin sauce, topped with mozzarella cheese and crispy popiah skin.interesting combo which worked well.more beers.then we ordered the pha ngan & portofino platter..with green seafood curry & foccacia bread, stuffed poached squid, Timbre's shrimp & fish sausages and deviled eggs.predominantly asian flavours here and well assembled.simple timbre chicken wings for those who don't take spiciness well but if you like it hot then the timbre buffalo wings will rub you the right way.their special devil sauce makes the wings black and comes topped with roasted peanuts.their breaded calamari was also ok.the squid rings were thick enough but batter could be thinner.more beers.they have live music and tonight was shili and adi.their microphone or speakers could be a little louder as we could barely make out what they were saying during their sets.what we liked best was the sms way to make a song request.simple and quick.more beers.service was ok.two things needed improvement:1) they brought us our check way before we were ready to call it a night!?one of my friend hasnt even shown up yet!2) 5 orders of happy hour beers was registered but we think we only had 4 rounds of it!no fuss made, they double checked and deducted accordingly.ocbc titanium card holders get priority queue for entry and 10% discount."
timbre @ gillman,9A Lock Road Singapore 108937 Singapore ,108937,1.27831901142723,103.804363791373,[],Midge S.,FOvvgD3UhCNSWFzujuVa5g,"Santa Cruz, CA",2,7/9/2014,"Two stars for the lush garden-like outer environment....otherwise impossibly ghetto.   There is loud construction work in the adjacent parking lot that continues into the evening, which pairs tragically well with the dated and low-grade R&B they feature here.  They have live bands most evenings playing the same potpourri of 15-20 or so American songs endlessly recycled by every SG cover band.   Most tables are outdoors, and there are approximately 6 fans total for 70+ tables.  There are 2 reasonably cold draft choices;  $14++ for happy hour.  Service is typical SG - do not expect social graces, manners of any variety, or pride of ownership...staff out number customers yet wander about cluelessly whilst tables wait exagerated period to simply order drinks - we witnessed this pattern with each new customer that entered.  The location has much, much, potential, which the prior tenant, Villa Bali, made very rich use of.  Timbre, however, is best avoided - particularly if you are from the West, it is very likely to disappoint.  Tragic given the potential of the location..."
Wildseed Cafe,Level 1 10 Telok Blangah Green Singapore 109178 Singapore ,098138,1.25714262456082,103.821767943126,"[('Mon', ['8:00 AM - 5:00 PM']), ('Tue', ['8:00 AM - 5:00 PM']), ('Wed', ['8:00 AM - 5:00 PM']), ('Thu', ['8:00 AM - 5:00 PM']), ('Fri', ['8:00 AM - 5:00 PM']), ('Sat', ['8:00 AM - 5:00 PM']), ('Sun', ['8:00 AM - 5:00 PM'])]",Shannon L.,ndgHYecgAWEqtjnjE7LtfA,"Singapore, Singapore",4,9/9/2020,"I am in love with this cafe. Went for dinner at Txa Pinto and they recommended we check out Wildseed in the day, so we did!We sat outdoors by the green gazebo. It was just soooo pretty. The drinks were also good, I had the chai, my friends drinks like the wildseed cafe special drink looked much better/insta worthy. But both tasted great! The food wasn't anything that blew me away, but it's pretty decent. This is the perfect cafe for a brunch catch up with friends or a date. Loooove."
Himawari Japanese Restaurant,991B Alexandra Road #01-08/09 Singapore 119970 Singapore ,119970,1.27389079245881,103.803399680478,"[('Mon', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Tue', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Wed', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Thu', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Fri', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sat', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sun', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM'])]",Lu-Shien T.,dV2JKFQ1ezq8EuYLSJXFnw,"Newcastle, ME",5,6/24/2017,This place has now become my favorite AYCE sushi served to order. Priced right with some gems such as amaebi and outstanding swordfish and hamachi.The only let down was the Gintara that was sullied with cloying sweet sauce.
Himawari Japanese Restaurant,991B Alexandra Road #01-08/09 Singapore 119970 Singapore ,119970,1.27389079245881,103.803399680478,"[('Mon', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Tue', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Wed', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Thu', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Fri', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sat', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sun', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM'])]",Linglan L.,qNCcv9rQqeWCP52y5K29Zg,"Singapore, Singapore",4,3/18/2018,"I like the japanese buffet here but it is not available for one single person. (Sad) the picture is a set lunch, the first listed in the menu. Big portion food for just one person."
Himawari Japanese Restaurant,991B Alexandra Road #01-08/09 Singapore 119970 Singapore ,119970,1.27389079245881,103.803399680478,"[('Mon', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Tue', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Wed', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Thu', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Fri', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sat', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sun', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM'])]",Natalie H.,SBVNVima7JWeA-6TXVvJbw,"Singapore, Singapore",3,7/5/2014,"As with all buffets, don't expect all items to be winners, but expect a general quality in their items. Sashimi is decent, there's shabu shabu but I'd rather save space for other items. Fried shishamo is good, fried oysters - yum! Tempura was decent, not great, but still not too bad.If you are the kind who goes to Sushi Tei and spends about $50 there and didn't get to eat a large plate of sashimi while there, this place will make it worth your while because you'll get your usual items plus free flow sashimi. Come here for variety and value.Location is rather convenient, with an MRT station close by. Enjoy!"
Himawari Japanese Restaurant,991B Alexandra Road #01-08/09 Singapore 119970 Singapore ,119970,1.27389079245881,103.803399680478,"[('Mon', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Tue', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Wed', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Thu', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Fri', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sat', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM']), ('Sun', ['11:30 AM - 2:30 PM', '6:00 PM - 10:00 PM'])]",Joanne C.,w2_cG-OaLZq3OB4R4k_qZg,"Singapore, Singapore",4,8/19/2012,"Himawari Japanese Restaurant is one of my favorite japanese buffet places to go to since we have discovered this place years ago.  This restaurant is a hidden gem in the Alexandra office park. Parking is relatively a breeze here. This restaurant is good for crowd and even family oriented.  Their japanese buffet is value for money. They have a wide spread of dishes for one to choose from, ranging from sashimi, maki, tempura, shabu shabu, sukiyaki, teppanyaki,  and much more.  (I think they got more than 80 different selections). In fact, you can top up for an option to have free flow of alcoholic and non-alcoholic drinks.  Great for people who love good food and drinks. They have another outlet at Changi Business Park too."
